,file,bytes,name,instrument,percussion,note,octave,pitch,length,dynamic,style
1284,bass clarinet/bass-clarinet_E5_1_mezzo-forte_normal.mp3,9663,bass-clarinet_E5_1_mezzo-forte_normal,bass-clarinet,False,E,5.0,659.26,1,mezzo-forte,normal
1285,bass clarinet/bass-clarinet_C5_05_fortissimo_normal.mp3,7835,bass-clarinet_C5_05_fortissimo_normal,bass-clarinet,False,C,5.0,523.25,05,fortissimo,normal
1286,bass clarinet/bass-clarinet_Ds2_05_mezzo-forte_normal.mp3,8879,bass-clarinet_Ds2_05_mezzo-forte_normal,bass-clarinet,False,D#,2.0,77.78,05,mezzo-forte,normal
1287,bass clarinet/bass-clarinet_Ds2_15_forte_normal.mp3,19589,bass-clarinet_Ds2_15_forte_normal,bass-clarinet,False,D#,2.0,77.78,15,forte,normal
1288,bass clarinet/bass-clarinet_D3_025_fortissimo_normal.mp3,6006,bass-clarinet_D3_025_fortissimo_normal,bass-clarinet,False,D,3.0,146.83,025,fortissimo,normal
1289,bass clarinet/bass-clarinet_As5_05_fortissimo_normal.mp3,7573,bass-clarinet_As5_05_fortissimo_normal,bass-clarinet,False,A#,5.0,932.33,05,fortissimo,normal
1290,bass clarinet/bass-clarinet_E2_1_piano_normal.mp3,9140,bass-clarinet_E2_1_piano_normal,bass-clarinet,False,E,2.0,82.41,1,piano,normal
1291,bass clarinet/bass-clarinet_Fs3_025_mezzo-forte_normal.mp3,6267,bass-clarinet_Fs3_025_mezzo-forte_normal,bass-clarinet,False,F#,3.0,185.0,025,mezzo-forte,normal
1292,bass clarinet/bass-clarinet_F5_15_fortissimo_normal.mp3,18545,bass-clarinet_F5_15_fortissimo_normal,bass-clarinet,False,F,5.0,698.46,15,fortissimo,normal
1293,bass clarinet/bass-clarinet_Ds4_15_pianissimo_normal.mp3,20896,bass-clarinet_Ds4_15_pianissimo_normal,bass-clarinet,False,D#,4.0,311.13,15,pianissimo,normal
1294,bass clarinet/bass-clarinet_A2_05_pianissimo_normal.mp3,10447,bass-clarinet_A2_05_pianissimo_normal,bass-clarinet,False,A,2.0,110.0,05,pianissimo,normal
1295,bass clarinet/bass-clarinet_E5_1_pianissimo_normal.mp3,8096,bass-clarinet_E5_1_pianissimo_normal,bass-clarinet,False,E,5.0,659.26,1,pianissimo,normal
1296,bass clarinet/bass-clarinet_D2_025_pianissimo_normal.mp3,7050,bass-clarinet_D2_025_pianissimo_normal,bass-clarinet,False,D,2.0,73.42,025,pianissimo,normal
1297,bass clarinet/bass-clarinet_D2_025_forte_normal.mp3,7311,bass-clarinet_D2_025_forte_normal,bass-clarinet,False,D,2.0,73.42,025,forte,normal
1298,bass clarinet/bass-clarinet_D2_15_pianissimo_normal.mp3,20372,bass-clarinet_D2_15_pianissimo_normal,bass-clarinet,False,D,2.0,73.42,15,pianissimo,normal
1299,bass clarinet/bass-clarinet_E3_1_fortissimo_normal.mp3,8096,bass-clarinet_E3_1_fortissimo_normal,bass-clarinet,False,E,3.0,164.81,1,fortissimo,normal
1300,bass clarinet/bass-clarinet_G5_15_pianissimo_normal.mp3,17761,bass-clarinet_G5_15_pianissimo_normal,bass-clarinet,False,G,5.0,783.99,15,pianissimo,normal
1301,bass clarinet/bass-clarinet_Fs5_1_piano_normal.mp3,10447,bass-clarinet_Fs5_1_piano_normal,bass-clarinet,False,F#,5.0,739.99,1,piano,normal
1302,bass clarinet/bass-clarinet_D4_15_forte_normal.mp3,19590,bass-clarinet_D4_15_forte_normal,bass-clarinet,False,D,4.0,293.66,15,forte,normal
1303,bass clarinet/bass-clarinet_Fs2_15_pianissimo_normal.mp3,17760,bass-clarinet_Fs2_15_pianissimo_normal,bass-clarinet,False,F#,2.0,92.5,15,pianissimo,normal
1304,bass clarinet/bass-clarinet_Cs2_025_fortissimo_normal.mp3,7834,bass-clarinet_Cs2_025_fortissimo_normal,bass-clarinet,False,C#,2.0,69.3,025,fortissimo,normal
1305,bass clarinet/bass-clarinet_F2_025_mezzo-forte_staccato.mp3,6267,bass-clarinet_F2_025_mezzo-forte_staccato,bass-clarinet,False,F,2.0,87.31,025,mezzo-forte,staccato
1306,bass clarinet/bass-clarinet_F2_1_piano_normal.mp3,10446,bass-clarinet_F2_1_piano_normal,bass-clarinet,False,F,2.0,87.31,1,piano,normal
1307,bass clarinet/bass-clarinet_Fs3_phrase_mezzo-forte_staccatissimo.mp3,15934,bass-clarinet_Fs3_phrase_mezzo-forte_staccatissimo,bass-clarinet,False,F#,3.0,185.0,phrase,mezzo-forte,staccatissimo
1308,bass clarinet/bass-clarinet_Fs2_15_mezzo-forte_normal.mp3,16715,bass-clarinet_Fs2_15_mezzo-forte_normal,bass-clarinet,False,F#,2.0,92.5,15,mezzo-forte,normal
1309,bass clarinet/bass-clarinet_C5_025_pianissimo_normal.mp3,8096,bass-clarinet_C5_025_pianissimo_normal,bass-clarinet,False,C,5.0,523.25,025,pianissimo,normal
1310,bass clarinet/bass-clarinet_Cs3_05_fortissimo_normal.mp3,8096,bass-clarinet_Cs3_05_fortissimo_normal,bass-clarinet,False,C#,3.0,138.59,05,fortissimo,normal
1311,bass clarinet/bass-clarinet_Ds3_025_piano_normal.mp3,6006,bass-clarinet_Ds3_025_piano_normal,bass-clarinet,False,D#,3.0,155.56,025,piano,normal
1312,bass clarinet/bass-clarinet_B2_1_fortissimo_normal.mp3,8618,bass-clarinet_B2_1_fortissimo_normal,bass-clarinet,False,B,2.0,123.47,1,fortissimo,normal
1313,bass clarinet/bass-clarinet_D3_very-long_mezzo-piano_harmonic.mp3,36309,bass-clarinet_D3_very-long_mezzo-piano_harmonic,bass-clarinet,False,D,3.0,146.83,very-long,mezzo-piano,harmonic
1314,bass clarinet/bass-clarinet_F5_025_mezzo-forte_normal.mp3,5745,bass-clarinet_F5_025_mezzo-forte_normal,bass-clarinet,False,F,5.0,698.46,025,mezzo-forte,normal
1315,bass clarinet/bass-clarinet_B4_1_pianissimo_normal.mp3,10447,bass-clarinet_B4_1_pianissimo_normal,bass-clarinet,False,B,4.0,493.88,1,pianissimo,normal
1316,bass clarinet/bass-clarinet_Ds4_05_forte_normal.mp3,9402,bass-clarinet_Ds4_05_forte_normal,bass-clarinet,False,D#,4.0,311.13,05,forte,normal
1317,bass clarinet/bass-clarinet_A4_1_forte_normal.mp3,8618,bass-clarinet_A4_1_forte_normal,bass-clarinet,False,A,4.0,440.0,1,forte,normal
1318,bass clarinet/bass-clarinet_F5_15_mezzo-forte_normal.mp3,20373,bass-clarinet_F5_15_mezzo-forte_normal,bass-clarinet,False,F,5.0,698.46,15,mezzo-forte,normal
1319,bass clarinet/bass-clarinet_Ds4_1_forte_normal.mp3,12014,bass-clarinet_Ds4_1_forte_normal,bass-clarinet,False,D#,4.0,311.13,1,forte,normal
1320,bass clarinet/bass-clarinet_C6_very-long_forte_normal.mp3,97958,bass-clarinet_C6_very-long_forte_normal,bass-clarinet,False,C,6.0,1046.5,very-long,forte,normal
1321,bass clarinet/bass-clarinet_E3_05_piano_normal.mp3,8880,bass-clarinet_E3_05_piano_normal,bass-clarinet,False,E,3.0,164.81,05,piano,normal
1322,bass clarinet/bass-clarinet_Fs5_15_forte_normal.mp3,16978,bass-clarinet_Fs5_15_forte_normal,bass-clarinet,False,F#,5.0,739.99,15,forte,normal
1323,bass clarinet/bass-clarinet_Gs3_15_pianissimo_normal.mp3,17761,bass-clarinet_Gs3_15_pianissimo_normal,bass-clarinet,False,G#,3.0,207.65,15,pianissimo,normal
1324,bass clarinet/bass-clarinet_A3_1_fortissimo_normal.mp3,15671,bass-clarinet_A3_1_fortissimo_normal,bass-clarinet,False,A,3.0,220.0,1,fortissimo,normal
1325,bass clarinet/bass-clarinet_As2_025_piano_normal.mp3,7573,bass-clarinet_As2_025_piano_normal,bass-clarinet,False,A#,2.0,116.54,025,piano,normal
1326,bass clarinet/bass-clarinet_As2_05_mezzo-forte_normal.mp3,9141,bass-clarinet_As2_05_mezzo-forte_normal,bass-clarinet,False,A#,2.0,116.54,05,mezzo-forte,normal
1327,bass clarinet/bass-clarinet_D2_phrase_mezzo-forte_fluttertonguing.mp3,46758,bass-clarinet_D2_phrase_mezzo-forte_fluttertonguing,bass-clarinet,False,D,2.0,73.42,phrase,mezzo-forte,fluttertonguing
1328,bass clarinet/bass-clarinet_D3_15_mezzo-forte_normal.mp3,18022,bass-clarinet_D3_15_mezzo-forte_normal,bass-clarinet,False,D,3.0,146.83,15,mezzo-forte,normal
1329,bass clarinet/bass-clarinet_G2_1_piano_normal.mp3,9402,bass-clarinet_G2_1_piano_normal,bass-clarinet,False,G,2.0,98.0,1,piano,normal
1330,bass clarinet/bass-clarinet_As3_1_fortissimo_normal.mp3,11492,bass-clarinet_As3_1_fortissimo_normal,bass-clarinet,False,A#,3.0,233.08,1,fortissimo,normal
1331,bass clarinet/bass-clarinet_Cs5_1_piano_normal.mp3,8357,bass-clarinet_Cs5_1_piano_normal,bass-clarinet,False,C#,5.0,554.37,1,piano,normal
1332,bass clarinet/bass-clarinet_A4_15_forte_normal.mp3,18545,bass-clarinet_A4_15_forte_normal,bass-clarinet,False,A,4.0,440.0,15,forte,normal
1333,bass clarinet/bass-clarinet_C5_025_piano_normal.mp3,5484,bass-clarinet_C5_025_piano_normal,bass-clarinet,False,C,5.0,523.25,025,piano,normal
1334,bass clarinet/bass-clarinet_C4_15_mezzo-forte_normal.mp3,20635,bass-clarinet_C4_15_mezzo-forte_normal,bass-clarinet,False,C,4.0,261.63,15,mezzo-forte,normal
1335,bass clarinet/bass-clarinet_Fs3_025_pianissimo_normal.mp3,7835,bass-clarinet_Fs3_025_pianissimo_normal,bass-clarinet,False,F#,3.0,185.0,025,pianissimo,normal
1336,bass clarinet/bass-clarinet_D5_15_forte_normal.mp3,19590,bass-clarinet_D5_15_forte_normal,bass-clarinet,False,D,5.0,587.33,15,forte,normal
1337,bass clarinet/bass-clarinet_E3_025_mezzo-forte_staccato.mp3,5745,bass-clarinet_E3_025_mezzo-forte_staccato,bass-clarinet,False,E,3.0,164.81,025,mezzo-forte,staccato
1338,bass clarinet/bass-clarinet_F4_05_fortissimo_normal.mp3,8880,bass-clarinet_F4_05_fortissimo_normal,bass-clarinet,False,F,4.0,349.23,05,fortissimo,normal
1339,bass clarinet/bass-clarinet_Fs4_phrase_forte_minor-trill.mp3,12015,bass-clarinet_Fs4_phrase_forte_minor-trill,bass-clarinet,False,F#,4.0,369.99,phrase,forte,minor-trill
1340,bass clarinet/bass-clarinet_F4_1_pianissimo_normal.mp3,11753,bass-clarinet_F4_1_pianissimo_normal,bass-clarinet,False,F,4.0,349.23,1,pianissimo,normal
1341,bass clarinet/bass-clarinet_E2_05_piano_normal.mp3,8879,bass-clarinet_E2_05_piano_normal,bass-clarinet,False,E,2.0,82.41,05,piano,normal
1342,bass clarinet/bass-clarinet_Ds5_05_pianissimo_normal.mp3,7573,bass-clarinet_Ds5_05_pianissimo_normal,bass-clarinet,False,D#,5.0,622.25,05,pianissimo,normal
1343,bass clarinet/bass-clarinet_A3_025_pianissimo_normal.mp3,8618,bass-clarinet_A3_025_pianissimo_normal,bass-clarinet,False,A,3.0,220.0,025,pianissimo,normal
1344,bass clarinet/bass-clarinet_E3_05_fortissimo_normal.mp3,8096,bass-clarinet_E3_05_fortissimo_normal,bass-clarinet,False,E,3.0,164.81,05,fortissimo,normal
1345,bass clarinet/bass-clarinet_Fs4_15_forte_normal.mp3,19067,bass-clarinet_Fs4_15_forte_normal,bass-clarinet,False,F#,4.0,369.99,15,forte,normal
1346,bass clarinet/bass-clarinet_As4_1_forte_normal.mp3,10186,bass-clarinet_As4_1_forte_normal,bass-clarinet,False,A#,4.0,466.16,1,forte,normal
1347,bass clarinet/bass-clarinet_C4_15_fortissimo_normal.mp3,20635,bass-clarinet_C4_15_fortissimo_normal,bass-clarinet,False,C,4.0,261.63,15,fortissimo,normal
1348,bass clarinet/bass-clarinet_As4_15_fortissimo_normal.mp3,18022,bass-clarinet_As4_15_fortissimo_normal,bass-clarinet,False,A#,4.0,466.16,15,fortissimo,normal
1349,bass clarinet/bass-clarinet_Ds5_05_forte_normal.mp3,8096,bass-clarinet_Ds5_05_forte_normal,bass-clarinet,False,D#,5.0,622.25,05,forte,normal
1350,bass clarinet/bass-clarinet_Fs3_025_forte_normal.mp3,6529,bass-clarinet_Fs3_025_forte_normal,bass-clarinet,False,F#,3.0,185.0,025,forte,normal
1351,bass clarinet/bass-clarinet_G4_025_piano_normal.mp3,6529,bass-clarinet_G4_025_piano_normal,bass-clarinet,False,G,4.0,392.0,025,piano,normal
1352,bass clarinet/bass-clarinet_C3_1_mezzo-forte_normal.mp3,10447,bass-clarinet_C3_1_mezzo-forte_normal,bass-clarinet,False,C,3.0,130.81,1,mezzo-forte,normal
1353,bass clarinet/bass-clarinet_As3_1_mezzo-forte_normal.mp3,14888,bass-clarinet_As3_1_mezzo-forte_normal,bass-clarinet,False,A#,3.0,233.08,1,mezzo-forte,normal
1354,bass clarinet/bass-clarinet_F4_025_pianissimo_normal.mp3,6529,bass-clarinet_F4_025_pianissimo_normal,bass-clarinet,False,F,4.0,349.23,025,pianissimo,normal
1355,bass clarinet/bass-clarinet_Cs2_15_forte_normal.mp3,35001,bass-clarinet_Cs2_15_forte_normal,bass-clarinet,False,C#,2.0,69.3,15,forte,normal
1356,bass clarinet/bass-clarinet_Cs4_025_forte_normal.mp3,7051,bass-clarinet_Cs4_025_forte_normal,bass-clarinet,False,C#,4.0,277.18,025,forte,normal
1357,bass clarinet/bass-clarinet_Gs5_05_piano_normal.mp3,8096,bass-clarinet_Gs5_05_piano_normal,bass-clarinet,False,G#,5.0,830.61,05,piano,normal
1358,bass clarinet/bass-clarinet_D4_025_forte_normal.mp3,6267,bass-clarinet_D4_025_forte_normal,bass-clarinet,False,D,4.0,293.66,025,forte,normal
1359,bass clarinet/bass-clarinet_C5_15_mezzo-forte_normal.mp3,18806,bass-clarinet_C5_15_mezzo-forte_normal,bass-clarinet,False,C,5.0,523.25,15,mezzo-forte,normal
1360,bass clarinet/bass-clarinet_B4_15_forte_normal.mp3,17761,bass-clarinet_B4_15_forte_normal,bass-clarinet,False,B,4.0,493.88,15,forte,normal
1361,bass clarinet/bass-clarinet_Fs2_025_pianissimo_normal.mp3,7050,bass-clarinet_Fs2_025_pianissimo_normal,bass-clarinet,False,F#,2.0,92.5,025,pianissimo,normal
1362,bass clarinet/bass-clarinet_G5_15_forte_normal.mp3,16194,bass-clarinet_G5_15_forte_normal,bass-clarinet,False,G,5.0,783.99,15,forte,normal
1363,bass clarinet/bass-clarinet_A3_15_fortissimo_normal.mp3,20635,bass-clarinet_A3_15_fortissimo_normal,bass-clarinet,False,A,3.0,220.0,15,fortissimo,normal
1364,bass clarinet/bass-clarinet_B4_15_fortissimo_normal.mp3,18022,bass-clarinet_B4_15_fortissimo_normal,bass-clarinet,False,B,4.0,493.88,15,fortissimo,normal
1365,bass clarinet/bass-clarinet_Ds2_phrase_mezzo-forte_staccato.mp3,10186,bass-clarinet_Ds2_phrase_mezzo-forte_staccato,bass-clarinet,False,D#,2.0,77.78,phrase,mezzo-forte,staccato
1366,bass clarinet/bass-clarinet_F2_05_piano_normal.mp3,7834,bass-clarinet_F2_05_piano_normal,bass-clarinet,False,F,2.0,87.31,05,piano,normal
1367,bass clarinet/bass-clarinet_D3_05_fortissimo_normal.mp3,7573,bass-clarinet_D3_05_fortissimo_normal,bass-clarinet,False,D,3.0,146.83,05,fortissimo,normal
1368,bass clarinet/bass-clarinet_G4_05_fortissimo_normal.mp3,8357,bass-clarinet_G4_05_fortissimo_normal,bass-clarinet,False,G,4.0,392.0,05,fortissimo,normal
1369,bass clarinet/bass-clarinet_C3_05_piano_normal.mp3,8357,bass-clarinet_C3_05_piano_normal,bass-clarinet,False,C,3.0,130.81,05,piano,normal
1370,bass clarinet/bass-clarinet_A2_025_pianissimo_normal.mp3,7835,bass-clarinet_A2_025_pianissimo_normal,bass-clarinet,False,A,2.0,110.0,025,pianissimo,normal
1371,bass clarinet/bass-clarinet_F5_025_pianissimo_normal.mp3,5222,bass-clarinet_F5_025_pianissimo_normal,bass-clarinet,False,F,5.0,698.46,025,pianissimo,normal
1372,bass clarinet/bass-clarinet_Fs3_05_fortissimo_normal.mp3,8618,bass-clarinet_Fs3_05_fortissimo_normal,bass-clarinet,False,F#,3.0,185.0,05,fortissimo,normal
1373,bass clarinet/bass-clarinet_A4_1_mezzo-forte_normal.mp3,9141,bass-clarinet_A4_1_mezzo-forte_normal,bass-clarinet,False,A,4.0,440.0,1,mezzo-forte,normal
1374,bass clarinet/bass-clarinet_Ds5_025_piano_normal.mp3,5484,bass-clarinet_Ds5_025_piano_normal,bass-clarinet,False,D#,5.0,622.25,025,piano,normal
1375,bass clarinet/bass-clarinet_E3_1_piano_normal.mp3,8618,bass-clarinet_E3_1_piano_normal,bass-clarinet,False,E,3.0,164.81,1,piano,normal
1376,bass clarinet/bass-clarinet_B3_1_mezzo-forte_normal.mp3,13059,bass-clarinet_B3_1_mezzo-forte_normal,bass-clarinet,False,B,3.0,246.94,1,mezzo-forte,normal
1377,bass clarinet/bass-clarinet_Cs4_1_pianissimo_normal.mp3,12537,bass-clarinet_Cs4_1_pianissimo_normal,bass-clarinet,False,C#,4.0,277.18,1,pianissimo,normal
1378,bass clarinet/bass-clarinet_E5_025_mezzo-forte_normal.mp3,5745,bass-clarinet_E5_025_mezzo-forte_normal,bass-clarinet,False,E,5.0,659.26,025,mezzo-forte,normal
1379,bass clarinet/bass-clarinet_C3_025_piano_normal.mp3,6790,bass-clarinet_C3_025_piano_normal,bass-clarinet,False,C,3.0,130.81,025,piano,normal
1380,bass clarinet/bass-clarinet_F5_15_pianissimo_normal.mp3,18806,bass-clarinet_F5_15_pianissimo_normal,bass-clarinet,False,F,5.0,698.46,15,pianissimo,normal
1381,bass clarinet/bass-clarinet_F3_phrase_mezzo-forte_normal.mp3,176587,bass-clarinet_F3_phrase_mezzo-forte_normal,bass-clarinet,False,F,3.0,174.61,phrase,mezzo-forte,normal
1382,bass clarinet/bass-clarinet_Ds4_15_fortissimo_normal.mp3,20373,bass-clarinet_Ds4_15_fortissimo_normal,bass-clarinet,False,D#,4.0,311.13,15,fortissimo,normal
1383,bass clarinet/bass-clarinet_E2_15_pianissimo_normal.mp3,19589,bass-clarinet_E2_15_pianissimo_normal,bass-clarinet,False,E,2.0,82.41,15,pianissimo,normal
1384,bass clarinet/bass-clarinet_Cs3_025_mezzo-forte_staccato.mp3,5484,bass-clarinet_Cs3_025_mezzo-forte_staccato,bass-clarinet,False,C#,3.0,138.59,025,mezzo-forte,staccato
1385,bass clarinet/bass-clarinet_G4_15_forte_normal.mp3,18022,bass-clarinet_G4_15_forte_normal,bass-clarinet,False,G,4.0,392.0,15,forte,normal
1386,bass clarinet/bass-clarinet_C5_1_forte_normal.mp3,8357,bass-clarinet_C5_1_forte_normal,bass-clarinet,False,C,5.0,523.25,1,forte,normal
1387,bass clarinet/bass-clarinet_C5_05_pianissimo_normal.mp3,7573,bass-clarinet_C5_05_pianissimo_normal,bass-clarinet,False,C,5.0,523.25,05,pianissimo,normal
1388,bass clarinet/bass-clarinet_As2_05_forte_normal.mp3,8618,bass-clarinet_As2_05_forte_normal,bass-clarinet,False,A#,2.0,116.54,05,forte,normal
1389,bass clarinet/bass-clarinet_Ds4_025_mezzo-forte_normal.mp3,7312,bass-clarinet_Ds4_025_mezzo-forte_normal,bass-clarinet,False,D#,4.0,311.13,025,mezzo-forte,normal
1390,bass clarinet/bass-clarinet_A4_phrase_forte_major-trill.mp3,19852,bass-clarinet_A4_phrase_forte_major-trill,bass-clarinet,False,A,4.0,440.0,phrase,forte,major-trill
1391,bass clarinet/bass-clarinet_D3_025_pianissimo_normal.mp3,6267,bass-clarinet_D3_025_pianissimo_normal,bass-clarinet,False,D,3.0,146.83,025,pianissimo,normal
1392,bass clarinet/bass-clarinet_Gs4_05_piano_normal.mp3,8357,bass-clarinet_Gs4_05_piano_normal,bass-clarinet,False,G#,4.0,415.3,05,piano,normal
1393,bass clarinet/bass-clarinet_As4_025_piano_normal.mp3,6006,bass-clarinet_As4_025_piano_normal,bass-clarinet,False,A#,4.0,466.16,025,piano,normal
1394,bass clarinet/bass-clarinet_Fs3_15_mezzo-forte_normal.mp3,15410,bass-clarinet_Fs3_15_mezzo-forte_normal,bass-clarinet,False,F#,3.0,185.0,15,mezzo-forte,normal
1395,bass clarinet/bass-clarinet_Ds3_1_mezzo-forte_normal.mp3,8880,bass-clarinet_Ds3_1_mezzo-forte_normal,bass-clarinet,False,D#,3.0,155.56,1,mezzo-forte,normal
1396,bass clarinet/bass-clarinet_C4_025_pianissimo_normal.mp3,7312,bass-clarinet_C4_025_pianissimo_normal,bass-clarinet,False,C,4.0,261.63,025,pianissimo,normal
1397,bass clarinet/bass-clarinet_Cs3_025_fortissimo_normal.mp3,6529,bass-clarinet_Cs3_025_fortissimo_normal,bass-clarinet,False,C#,3.0,138.59,025,fortissimo,normal
1398,bass clarinet/bass-clarinet_Cs3_15_forte_normal.mp3,17500,bass-clarinet_Cs3_15_forte_normal,bass-clarinet,False,C#,3.0,138.59,15,forte,normal
1399,bass clarinet/bass-clarinet_As2_025_mezzo-forte_normal.mp3,6529,bass-clarinet_As2_025_mezzo-forte_normal,bass-clarinet,False,A#,2.0,116.54,025,mezzo-forte,normal
1400,bass clarinet/bass-clarinet_Gs2_05_fortissimo_normal.mp3,8357,bass-clarinet_Gs2_05_fortissimo_normal,bass-clarinet,False,G#,2.0,103.83,05,fortissimo,normal
1401,bass clarinet/bass-clarinet_Fs5_025_forte_normal.mp3,5745,bass-clarinet_Fs5_025_forte_normal,bass-clarinet,False,F#,5.0,739.99,025,forte,normal
1402,bass clarinet/bass-clarinet_G2_025_piano_normal.mp3,7573,bass-clarinet_G2_025_piano_normal,bass-clarinet,False,G,2.0,98.0,025,piano,normal
1403,bass clarinet/bass-clarinet_D3_1_piano_normal.mp3,8880,bass-clarinet_D3_1_piano_normal,bass-clarinet,False,D,3.0,146.83,1,piano,normal
1404,bass clarinet/bass-clarinet_Gs4_1_forte_normal.mp3,8357,bass-clarinet_Gs4_1_forte_normal,bass-clarinet,False,G#,4.0,415.3,1,forte,normal
1405,bass clarinet/bass-clarinet_F3_05_piano_normal.mp3,8618,bass-clarinet_F3_05_piano_normal,bass-clarinet,False,F,3.0,174.61,05,piano,normal
1406,bass clarinet/bass-clarinet_F4_15_mezzo-forte_normal.mp3,20896,bass-clarinet_F4_15_mezzo-forte_normal,bass-clarinet,False,F,4.0,349.23,15,mezzo-forte,normal
1407,bass clarinet/bass-clarinet_D3_025_mezzo-forte_normal.mp3,6006,bass-clarinet_D3_025_mezzo-forte_normal,bass-clarinet,False,D,3.0,146.83,025,mezzo-forte,normal
1408,bass clarinet/bass-clarinet_Cs5_05_forte_normal.mp3,7835,bass-clarinet_Cs5_05_forte_normal,bass-clarinet,False,C#,5.0,554.37,05,forte,normal
1409,bass clarinet/bass-clarinet_Ds4_025_forte_normal.mp3,7051,bass-clarinet_Ds4_025_forte_normal,bass-clarinet,False,D#,4.0,311.13,025,forte,normal
1410,bass clarinet/bass-clarinet_Gs2_15_piano_normal.mp3,18545,bass-clarinet_Gs2_15_piano_normal,bass-clarinet,False,G#,2.0,103.83,15,piano,normal
1411,bass clarinet/bass-clarinet_G2_05_mezzo-forte_normal.mp3,8618,bass-clarinet_G2_05_mezzo-forte_normal,bass-clarinet,False,G,2.0,98.0,05,mezzo-forte,normal
1412,bass clarinet/bass-clarinet_As4_15_forte_normal.mp3,18545,bass-clarinet_As4_15_forte_normal,bass-clarinet,False,A#,4.0,466.16,15,forte,normal
1413,bass clarinet/bass-clarinet_B4_1_fortissimo_normal.mp3,9924,bass-clarinet_B4_1_fortissimo_normal,bass-clarinet,False,B,4.0,493.88,1,fortissimo,normal
1414,bass clarinet/bass-clarinet_B2_1_pianissimo_normal.mp3,10186,bass-clarinet_B2_1_pianissimo_normal,bass-clarinet,False,B,2.0,123.47,1,pianissimo,normal
1415,bass clarinet/bass-clarinet_G2_05_forte_normal.mp3,9141,bass-clarinet_G2_05_forte_normal,bass-clarinet,False,G,2.0,98.0,05,forte,normal
1416,bass clarinet/bass-clarinet_B3_05_forte_normal.mp3,9141,bass-clarinet_B3_05_forte_normal,bass-clarinet,False,B,3.0,246.94,05,forte,normal
1417,bass clarinet/bass-clarinet_Cs4_1_piano_normal.mp3,14365,bass-clarinet_Cs4_1_piano_normal,bass-clarinet,False,C#,4.0,277.18,1,piano,normal
1418,bass clarinet/bass-clarinet_D5_1_mezzo-forte_normal.mp3,8357,bass-clarinet_D5_1_mezzo-forte_normal,bass-clarinet,False,D,5.0,587.33,1,mezzo-forte,normal
1419,bass clarinet/bass-clarinet_D5_025_piano_normal.mp3,5484,bass-clarinet_D5_025_piano_normal,bass-clarinet,False,D,5.0,587.33,025,piano,normal
1420,bass clarinet/bass-clarinet_Cs3_05_pianissimo_normal.mp3,7573,bass-clarinet_Cs3_05_pianissimo_normal,bass-clarinet,False,C#,3.0,138.59,05,pianissimo,normal
1421,bass clarinet/bass-clarinet_C5_025_fortissimo_normal.mp3,5745,bass-clarinet_C5_025_fortissimo_normal,bass-clarinet,False,C,5.0,523.25,025,fortissimo,normal
1422,bass clarinet/bass-clarinet_G2_1_mezzo-forte_normal.mp3,12275,bass-clarinet_G2_1_mezzo-forte_normal,bass-clarinet,False,G,2.0,98.0,1,mezzo-forte,normal
1423,bass clarinet/bass-clarinet_C4_15_piano_normal.mp3,20112,bass-clarinet_C4_15_piano_normal,bass-clarinet,False,C,4.0,261.63,15,piano,normal
1424,bass clarinet/bass-clarinet_Fs2_15_fortissimo_normal.mp3,23508,bass-clarinet_Fs2_15_fortissimo_normal,bass-clarinet,False,F#,2.0,92.5,15,fortissimo,normal
1425,bass clarinet/bass-clarinet_As5_1_forte_normal.mp3,10186,bass-clarinet_As5_1_forte_normal,bass-clarinet,False,A#,5.0,932.33,1,forte,normal
1426,bass clarinet/bass-clarinet_F5_15_piano_normal.mp3,18022,bass-clarinet_F5_15_piano_normal,bass-clarinet,False,F,5.0,698.46,15,piano,normal
1427,bass clarinet/bass-clarinet_D2_15_fortissimo_normal.mp3,23246,bass-clarinet_D2_15_fortissimo_normal,bass-clarinet,False,D,2.0,73.42,15,fortissimo,normal
1428,bass clarinet/bass-clarinet_E2_025_mezzo-forte_staccato.mp3,6267,bass-clarinet_E2_025_mezzo-forte_staccato,bass-clarinet,False,E,2.0,82.41,025,mezzo-forte,staccato
1429,bass clarinet/bass-clarinet_Cs5_025_piano_normal.mp3,5484,bass-clarinet_Cs5_025_piano_normal,bass-clarinet,False,C#,5.0,554.37,025,piano,normal
1430,bass clarinet/bass-clarinet_E3_1_pianissimo_normal.mp3,8096,bass-clarinet_E3_1_pianissimo_normal,bass-clarinet,False,E,3.0,164.81,1,pianissimo,normal
1431,bass clarinet/bass-clarinet_G5_15_fortissimo_normal.mp3,17500,bass-clarinet_G5_15_fortissimo_normal,bass-clarinet,False,G,5.0,783.99,15,fortissimo,normal
1432,bass clarinet/bass-clarinet_E3_phrase_mezzo-forte_nonlegato.mp3,104226,bass-clarinet_E3_phrase_mezzo-forte_nonlegato,bass-clarinet,False,E,3.0,164.81,phrase,mezzo-forte,nonlegato
1433,bass clarinet/bass-clarinet_A2_05_fortissimo_normal.mp3,7835,bass-clarinet_A2_05_fortissimo_normal,bass-clarinet,False,A,2.0,110.0,05,fortissimo,normal
1434,bass clarinet/bass-clarinet_Fs5_1_mezzo-forte_normal.mp3,11231,bass-clarinet_Fs5_1_mezzo-forte_normal,bass-clarinet,False,F#,5.0,739.99,1,mezzo-forte,normal
